,date,sentimentScore
85,2014-03-27,-2.133192818166873
86,2014-03-28,-2.1357227228115083
87,2014-03-29,-2.1673388335247603
88,2014-03-30,-2.147394342453832
89,2014-03-31,-2.1446741942024046
90,2014-04-01,-2.1478935239411268
91,2014-04-02,-2.142281626620155
92,2014-04-03,-2.1425005803193575
93,2014-04-04,-2.141970418835011
94,2014-04-05,-2.1604213705309205
95,2014-04-06,-2.1370452840804623
96,2014-04-07,-2.1530567366412217
97,2014-04-08,-2.1497707166248663
98,2014-04-09,-2.140288982229478
99,2014-04-10,-2.090299684232872
100,2014-04-11,-2.0612687227671014
101,2014-04-12,-2.083187148491118
102,2014-04-13,-2.0991109876007266
103,2014-04-14,-2.0769156474371653
104,2014-04-15,-2.0450220542434026
105,2014-04-16,-2.047606578177764
106,2014-04-17,-2.0529434435267517
107,2014-04-18,-2.071667948454029
108,2014-04-19,-2.0910556635254225
109,2014-04-20,-2.074188490645334
110,2014-04-21,-2.0957813813925092
111,2014-04-22,-2.047337224284035
112,2014-04-23,-2.062913147566505
113,2014-04-24,-2.053716360221061
114,2014-04-25,-2.0490413153319023
115,2014-04-26,-2.079904454235839
116,2014-04-27,-2.0718962317886382
117,2014-04-28,-2.0897694631221837
118,2014-04-29,-2.0552229992266753
119,2014-04-30,-2.05317429713269
120,2014-05-01,-2.0596094904982456
121,2014-05-02,-2.0718980987352626
122,2014-05-03,-2.072421976092403
123,2014-05-04,-2.0729879629636696
124,2014-05-05,-2.0723566765751267
125,2014-05-06,-2.021374850142805
126,2014-05-07,-2.0544501510694033
127,2014-05-08,-2.054739059095727
128,2014-05-09,-2.037155780124398
129,2014-05-10,-2.072849076834352
130,2014-05-11,-2.081031305109254
131,2014-05-12,-2.0796467199406443
132,2014-05-13,-2.070212299933445
133,2014-05-14,-2.0581704525645255
134,2014-05-15,-2.033412519142676
135,2014-05-16,-1.9762244920133611
136,2014-05-17,-2.083757316418623
137,2014-05-18,-2.0561212771487036
138,2014-05-19,-2.065858674752002
139,2014-05-20,-2.0652619037221487
140,2014-05-21,-2.040827032294236
141,2014-05-22,-2.0445214642892267
142,2014-05-23,-2.0259461290357215
143,2014-05-24,-2.0680737650625174
144,2014-05-25,-2.0588277506285104
145,2014-05-26,-2.061768952648151
146,2014-05-27,-2.049672862460022
147,2014-05-28,-2.012760316195241
148,2014-05-29,-2.0303172047657645
149,2014-05-30,-2.050991502322865
150,2014-05-31,-2.0291912007345325
151,2014-06-01,-2.0433792070704
152,2014-06-02,-2.049368248581604
153,2014-06-03,-2.0217547164532883
154,2014-06-04,-2.0160993131954057
155,2014-06-05,-2.005987536690115
156,2014-06-06,-2.013079000953674
157,2014-06-07,-2.0507799480219226
158,2014-06-08,-2.0497243418870386
159,2014-06-09,-2.0587887147677018
160,2014-06-10,-2.0349738333706355
161,2014-06-11,-2.0289678804434597
162,2014-06-12,-2.020093977160487
163,2014-06-13,-2.0257081469357803
164,2014-06-14,-2.0442325995535997
165,2014-06-15,-2.042517033283959
166,2014-06-16,-2.04771584520795
167,2014-06-17,-2.026345266859275
168,2014-06-18,-2.042446823280101
169,2014-06-19,-2.061618042027914
170,2014-06-20,-2.0580217523357356
171,2014-06-21,-2.0609734966559246
172,2014-06-22,-2.0620407580753324
173,2014-06-23,-2.075940271868891
174,2014-06-24,-2.0505905695953546
175,2014-06-25,-2.0516038181293035
176,2014-06-26,-2.0618207829769832
177,2014-06-27,-2.0575420513209406
178,2014-06-28,-2.07537235314209
179,2014-06-29,-2.067610531815668
180,2014-06-30,-2.0586488686692164
181,2014-07-01,-2.007510366802422
182,2014-07-02,-2.012711208765177
183,2014-07-03,-2.017434015107932
184,2014-07-04,-2.0364076034475165
185,2014-07-05,-2.0578995750766524
186,2014-07-06,-2.0404976395257615
187,2014-07-07,-2.036448740947413
188,2014-07-08,-1.9915511416816796
189,2014-07-09,-2.0013377885883337
190,2014-07-10,-1.988843965977303
191,2014-07-11,-1.9847585609383476
192,2014-07-12,-1.9825792149307422
193,2014-07-13,-2.0426736725380694
194,2014-07-14,-2.057022204389252
195,2014-07-15,-2.0540396416254074
196,2014-07-16,-2.034112628557494
197,2014-07-17,-2.029047442791213
198,2014-07-18,-2.030536938417173
199,2014-07-19,-2.0396568090101987
200,2014-07-20,-2.0455653856424325
201,2014-07-21,-2.0786738259821664
202,2014-07-22,-2.067869052047773
203,2014-07-23,-2.0601603334931036
204,2014-07-24,-2.0412696156289583
205,2014-07-25,-2.0496207816010057
206,2014-07-26,-2.0697947475531593
207,2014-07-27,-2.0604516262655803
208,2014-07-28,-2.080013559055022
209,2014-07-29,-2.045956960510394
210,2014-07-30,-2.044457553670713
211,2014-07-31,-2.0402181385340117
212,2014-08-01,-2.0572582706307596
213,2014-08-02,-2.078740245506527
214,2014-08-03,-2.0770716403361273
215,2014-08-04,-2.088385295589667
216,2014-08-05,-2.048506454508497
217,2014-08-06,-2.043752663241415
218,2014-08-07,-2.052352040445824
219,2014-08-08,-2.045383198754553
220,2014-08-09,-2.067345892664537
221,2014-08-10,-2.0479321495250598
222,2014-08-11,-2.057302827722319
223,2014-08-12,-2.0473907086855885
224,2014-08-13,-2.039950107041059
225,2014-08-14,-2.025263511931438
226,2014-08-15,-2.0302926738630678
227,2014-08-16,-2.04541801807358
228,2014-08-17,-2.0278252799578254
229,2014-08-18,-2.0395844531668166
230,2014-08-19,-2.0457485964072375
231,2014-08-20,-2.0358542857792226
232,2014-08-21,-2.013943864421503
233,2014-08-22,-2.0448406030891197
234,2014-08-23,-2.061228387625305
235,2014-08-24,-2.054917024799991
236,2014-08-25,-2.0821346176308775
237,2014-08-26,-2.055250142446913
238,2014-08-27,-2.0504062033851564
239,2014-08-28,-2.0558601999507142
240,2014-08-29,-2.062225821134049
241,2014-08-30,-2.071422611588808
242,2014-08-31,-2.0577861305888594
243,2014-09-01,-2.0728709966925982
244,2014-09-02,-2.068436531520685
245,2014-09-03,-2.054615793317575
246,2014-09-04,-2.0573322402265584
247,2014-09-05,-2.033256509830182
248,2014-09-06,-2.0619742112563477
249,2014-09-07,-2.019549296645654
250,2014-09-08,-2.07181872088989
251,2014-09-09,-2.0452753073530316
252,2014-09-10,-2.0576010960124136
253,2014-09-11,-2.090614869777309
254,2014-09-12,-2.040770108677071
255,2014-09-13,-2.06304888561042
256,2014-09-14,-2.0448639974734766
257,2014-09-15,-2.06871974276092
258,2014-09-16,-2.0219474341189754
259,2014-09-17,-2.0520253834501716
260,2014-09-18,-2.014052821341892
261,2014-09-19,-2.0618006536969977
262,2014-09-20,-2.066250922067227
263,2014-09-21,-2.0685306796010137
264,2014-09-22,-2.068916552495999
265,2014-09-23,-2.07874724684057
266,2014-09-24,-2.039835719220513
267,2014-09-25,-2.0388600604687825
268,2014-09-26,-2.056331504202542
269,2014-09-27,-2.0624778818558855
270,2014-09-28,-2.0364619403362343
271,2014-09-29,-2.0780436933013346
272,2014-09-30,-2.0394213617154637
273,2014-10-01,-2.036915752212801
274,2014-10-02,-2.069057553027936
275,2014-10-03,-2.074884425533913
276,2014-10-04,-2.0705159661628656
277,2014-10-05,-2.0308588097195104
278,2014-10-06,-2.06443477899889
279,2014-10-07,-2.0220167688581774
280,2014-10-08,-2.040407837705175
281,2014-10-09,-2.0348400464364413
282,2014-10-10,-2.030207891967659
283,2014-10-11,-2.074742674131689
284,2014-10-12,-2.039768857724145
285,2014-10-13,-2.06418381648098
286,2014-10-14,-2.031230091186743
287,2014-10-15,-2.014643399595733
288,2014-10-16,-2.042947664410629
289,2014-10-17,-2.032235274316229
290,2014-10-18,-2.059587799022113
291,2014-10-19,-2.024161319815357
292,2014-10-20,-2.0647738126102486
293,2014-10-21,-2.028706178791453
294,2014-10-22,-2.040087313566996
295,2014-10-23,-2.0511402598026374
296,2014-10-24,-2.0548205863511364
297,2014-10-25,-2.1030703820675147
298,2014-10-26,-2.0409983849572826
299,2014-10-27,-2.049016651258314
300,2014-10-28,-2.052393533783539
301,2014-10-29,-2.056256957354754
302,2014-10-30,-2.0446888438005097
303,2014-10-31,-2.039902914890618
304,2014-11-01,-2.061716081803296
305,2014-11-02,-1.967906291146321
306,2014-11-03,-2.0564737890513975
307,2014-11-04,-2.0260482279325536
308,2014-11-05,-2.0564737799155406
309,2014-11-06,-2.038940174920702
310,2014-11-07,-2.026618693835153
311,2014-11-08,-2.050258791137381
312,2014-11-09,-2.0419573114305916
313,2014-11-10,-2.054874945492221
314,2014-11-11,-2.046205345681291
315,2014-11-12,-2.0271273006178734
316,2014-11-13,-2.0129660581986455
317,2014-11-14,-2.002365731519313
318,2014-11-15,-2.051790350600009
319,2014-11-16,-2.019965734055127
320,2014-11-17,-2.044451443105974
321,2014-11-18,-2.0235186264620744
322,2014-11-19,-2.0143553245788492
323,2014-11-20,-2.020816093233801
324,2014-11-21,-2.036669267375334
325,2014-11-22,-2.0459287338290184
326,2014-11-23,-2.015684606725164
327,2014-11-24,-2.055811894935227
328,2014-11-25,-2.0166746153509667
329,2014-11-26,-2.0217963838820427
330,2014-11-27,-2.0000585538708613
331,2014-11-28,-2.018215971445467
332,2014-11-29,-2.0380223517248144
333,2014-11-30,-1.9694081288524692
334,2014-12-01,-2.041597338955936
335,2014-12-02,-1.9925636097181831
336,2014-12-03,-1.9706949872529285
337,2014-12-04,-2.0230123780350024
338,2014-12-05,-2.0102981547914553
339,2014-12-06,-2.0332364293598193
340,2014-12-07,-2.0093993408305613
341,2014-12-08,-2.019982836008147
342,2014-12-09,-2.001354348702306
343,2014-12-10,-1.9977867895897552
344,2014-12-11,-2.0114049667937333
345,2014-12-12,-1.986004687109872
346,2014-12-13,-2.03563747812969
347,2014-12-14,-1.970464763874891
348,2014-12-15,-2.0042244094803054
349,2014-12-16,-1.9875810498302884
350,2014-12-17,-1.9935521457575456
351,2014-12-18,-1.9907018816816278
352,2014-12-19,-2.006785766322789
353,2014-12-20,-1.9859678897423314
354,2014-12-21,-2.0110464389558422
355,2014-12-22,-2.014748233472122
356,2014-12-23,-1.983741930254409
357,2014-12-24,-2.0027812319815173
358,2014-12-25,-2.0156136165436798
359,2014-12-26,-2.0348011576297242
360,2014-12-27,-1.9958980305442466
361,2014-12-28,-1.9638261667766708
362,2014-12-29,-2.036091519714696
363,2014-12-30,-2.018647566253038
364,2014-12-31,-2.044028975130612
365,2015-01-01,-2.0708969036832445
366,2015-01-02,-2.0323194065711787
367,2015-01-03,-2.0500635532303435
368,2015-01-04,-2.1131882382766642
369,2015-01-05,-2.0752147502695437
370,2015-01-06,-2.010150974107899
371,2015-01-07,-1.995921221812018
372,2015-01-08,-1.9751845602487728
373,2015-01-09,-1.9913748597101382
374,2015-01-10,-1.9082929617379538
375,2015-01-11,-1.9716417841422715
376,2015-01-12,-2.018885709312422
377,2015-01-13,-1.9652911095874108
378,2015-01-14,-1.9440331179946952
379,2015-01-15,-1.9006243177110806
380,2015-01-16,-1.9473881879561434
381,2015-01-17,-1.898753269912999
382,2015-01-18,-1.9815175134313423
383,2015-01-19,-1.9379931041669944
384,2015-01-20,-1.9303939157323444
385,2015-01-21,-1.9341181281250934
386,2015-01-22,-1.9606822301740128
387,2015-01-23,-1.9830911660288388
388,2015-01-24,-1.9866181421077844
389,2015-01-25,-1.8204589409218632
390,2015-01-26,-1.9654895531759173
391,2015-01-27,-1.9080852935726682
392,2015-01-28,-1.961432113417545
393,2015-01-29,-1.964662799706407
394,2015-01-30,-2.0022789996327184
395,2015-01-31,-1.9426982364491714
396,2015-02-01,-1.9995613386055173
397,2015-02-02,-2.019386748207794
398,2015-02-03,-1.9551404095876816
399,2015-02-04,-1.9343050236133972
400,2015-02-05,-1.9930443179637896
401,2015-02-06,-1.9608704011911562
402,2015-02-07,-2.0291632981477745
403,2015-02-08,-1.9517983676869213
404,2015-02-09,-2.0049077775661823
405,2015-02-10,-1.984400055142177
406,2015-02-11,-1.9914606171674383
407,2015-02-12,-1.9125635415678952
408,2015-02-13,-1.936652991205019
409,2015-02-14,-1.94635520924747
410,2015-02-15,-1.9182496204532287
411,2015-02-16,-2.001248016288642
412,2015-02-17,-1.9570992913448613
413,2015-02-18,-1.9912680523139874
414,2015-02-19,-2.012468234095831
415,2015-02-20,-1.981358920008177
416,2015-02-21,-1.9254548927271509
417,2015-02-22,-1.9751657460480279
418,2015-02-23,-1.9928060728317571
419,2015-02-24,-1.9691961286743063
420,2015-02-25,-1.9799170355226776
421,2015-02-26,-1.973640704509918
422,2015-02-27,-1.9593768361551418
423,2015-02-28,-1.8990206089317783
424,2015-03-01,-1.9626377532677481
425,2015-03-02,-1.9634039433553012
426,2015-03-03,-1.9509802310484392
427,2015-03-04,-1.952164409909556
428,2015-03-05,-1.959900194485631
429,2015-03-06,-1.9641974559356663
430,2015-03-07,-1.9464896758289898
431,2015-03-08,-1.9570578741975082
432,2015-03-09,-1.9741649475555878
433,2015-03-10,-1.972275661200594
434,2015-03-11,-1.934813237536034
435,2015-03-12,-1.9527265456582517
436,2015-03-13,-1.9517533825774978
437,2015-03-14,-1.9346812239777647
438,2015-03-15,-1.9718938931527688
439,2015-03-16,-1.9616619567132827
440,2015-03-17,-1.9877520741496106
441,2015-03-18,-1.9194846025915981
442,2015-03-19,-1.9652883708820634
443,2015-03-20,-1.9522939851910501
444,2015-03-21,-1.9640656455979228
445,2015-03-22,-1.9665407035555504
446,2015-03-23,-1.9561182353557418
447,2015-03-24,-1.9543045649886244
448,2015-03-25,-1.946737943935087
449,2015-03-26,-1.9398104946608514
450,2015-03-27,-1.9175442446709585
451,2015-03-28,-1.9020875909539026
452,2015-03-29,-1.8950063660278045
453,2015-03-30,-1.9202086843764314
454,2015-03-31,-1.8794035750864873
455,2015-04-01,-1.8857762226602697
456,2015-04-02,-1.9046520291827178
457,2015-04-03,-1.9393203838281168
458,2015-04-04,-1.917908055913155
459,2015-04-05,-1.901002125160916
460,2015-04-06,-1.9495699189594968
461,2015-04-07,-1.935886571598233
462,2015-04-08,-1.9360045908070684
463,2015-04-09,-1.91115463883078
464,2015-04-10,-1.8903975794553016
465,2015-04-11,-1.9218426182068353
466,2015-04-12,-1.9484637123009423
467,2015-04-13,-1.9539295364552443
468,2015-04-14,-1.9538744449954477
469,2015-04-15,-1.9706676296450343
470,2015-04-16,-1.9732454213447366
471,2015-04-17,-1.9446435628203194
472,2015-04-18,-1.945185742971977
473,2015-04-19,-1.9604755558335074
474,2015-04-20,-1.9772276026129672
475,2015-04-21,-1.9689832089910395
476,2015-04-22,-1.9327774059766805
477,2015-04-23,-1.949628516967848
478,2015-04-24,-1.9551346292278822
479,2015-04-25,-1.912843144634969
480,2015-04-26,-1.951016422331898
481,2015-04-27,-1.9343621222152239
482,2015-04-28,-1.911100387034492
483,2015-04-29,-1.955334746557406
484,2015-04-30,-1.9604719793429508
485,2015-05-01,-1.9769716687391035
486,2015-05-02,-1.9582308365219268
487,2015-05-03,-1.9839324124390751
488,2015-05-04,-1.968760594783298
489,2015-05-05,-1.9582889650913506
490,2015-05-06,-1.95570118037295
491,2015-05-07,-1.9580673670048696
492,2015-05-08,-1.9520953419862832
493,2015-05-09,-1.980070197085261
494,2015-05-10,-1.9681926082012748
495,2015-05-11,-1.950063134857049
496,2015-05-12,-1.9356689391689401
497,2015-05-13,-1.9567559398685084
498,2015-05-14,-1.9569265219045122
499,2015-05-15,-1.9515451432863034
500,2015-05-16,-1.8583391875253406
501,2015-05-17,-1.9273097203220504
502,2015-05-18,-1.9484418773912398
503,2015-05-19,-1.9313350586067028
504,2015-05-20,-1.9216266357204541
505,2015-05-21,-1.9704446099212938
506,2015-05-22,-1.9733524281912884
507,2015-05-23,-1.9449804449233072
508,2015-05-24,-1.9084173658092272
509,2015-05-25,-1.9789865026534956
510,2015-05-26,-1.9557992842258107
511,2015-05-27,-1.9321750763149337
512,2015-05-28,-1.9591648968805884
513,2015-05-29,-1.9692258623505703
514,2015-05-30,-1.9503246597211346
515,2015-05-31,-1.959908954861488
516,2015-06-01,-1.9687027348006605
517,2015-06-02,-1.945232565114423
518,2015-06-03,-1.957432246644701
519,2015-06-04,-1.929274073872099
520,2015-06-05,-1.725639359724924
521,2015-06-06,-1.956355330357428
522,2015-06-07,-1.9584850890366674
523,2015-06-08,-1.9894310321043998
524,2015-06-09,-1.875758742468385
525,2015-06-10,-1.8447603043434975
526,2015-06-11,-1.9666214514287657
527,2015-06-12,-1.8318266418150828
528,2015-06-13,-1.915781825071796
529,2015-06-14,-1.9802998031787893
530,2015-06-15,-1.8461078945542997
531,2015-06-16,-1.9524772286467231
532,2015-06-17,-1.649329671130242
533,2015-06-18,-1.9224412500973131
534,2015-06-19,-1.9043505784628993
535,2015-06-20,-1.951719852184976
536,2015-06-21,-1.955028920146567
537,2015-06-22,-2.0130351280785366
538,2015-06-23,-1.944816214822232
539,2015-06-24,-1.968118127173681
540,2015-06-25,-1.9409827616148103
541,2015-06-26,-1.9588505354963064
542,2015-06-27,-1.956718218294687
543,2015-06-28,-1.9821631881480617
544,2015-06-29,-1.9719790429611044
545,2015-06-30,-1.8669556271087033
546,2015-07-01,-1.9034697956956004
547,2015-07-02,-1.9211134969626475
548,2015-07-03,-1.9382562055636865
549,2015-07-04,-1.9642320090822007
550,2015-07-05,-1.9437055702522943
551,2015-07-06,-1.9331548125859734
552,2015-07-07,-1.8704942049157227
553,2015-07-08,-1.9186430186287382
554,2015-07-09,-1.8948524033061775
555,2015-07-10,-1.890612199523592
556,2015-07-11,-1.8961061300415227
557,2015-07-12,-1.915626309401033
558,2015-07-13,-1.9364210527658205
559,2015-07-14,-1.8612029475978067
560,2015-07-15,-1.8386350934843898
561,2015-07-16,-1.8804477576234022
562,2015-07-17,-1.9289312852271185
563,2015-07-18,-1.9418639781855054
564,2015-07-19,-1.931439540702677
565,2015-07-20,-1.96904805612957
566,2015-07-21,-1.9155991805256927
567,2015-07-22,-2.121384108890238
568,2015-07-23,-2.055338815344466
569,2015-07-24,-2.116165627105778
570,2015-07-25,-2.134508817031593
571,2015-07-26,-2.1795483542764673
572,2015-07-27,-2.1908653634008908
573,2015-07-28,-1.9276094004056783
574,2015-07-29,-1.903822490550416
575,2015-07-30,-1.9151867962132618
576,2015-07-31,-1.921938884359454
577,2015-08-01,-1.9454854092734917
578,2015-08-02,-1.9521892562265288
579,2015-08-03,-1.9901117118969582
580,2015-08-04,-1.9223463869828754
581,2015-08-05,-1.912145785215674
582,2015-08-06,-1.9409322635558013
583,2015-08-07,-1.9257731774536446
584,2015-08-08,-1.8601891367062688
585,2015-08-09,-1.9607174941695684
586,2015-08-10,-1.9690518568400972
587,2015-08-11,-1.9754668175418146
588,2015-08-12,-1.9707584683667045
589,2015-08-13,-1.9650470467261985
590,2015-08-14,-1.9571664967555933
591,2015-08-15,-1.9460941208190552
592,2015-08-16,-1.9395632031255208
593,2015-08-17,-1.9879501425675954
594,2015-08-18,-1.902774524362624
595,2015-08-19,-1.9555403961272149
596,2015-08-20,-1.9680307792592635
597,2015-08-21,-1.9262857765962373
598,2015-08-22,-1.8896593737696992
599,2015-08-23,-1.9160207074732798
600,2015-08-24,-1.9486270453567465
601,2015-08-25,-1.92619514335498
602,2015-08-26,-1.8927710724465476
603,2015-08-27,-1.936436502530108
604,2015-08-28,-1.9161268986102966
605,2015-08-29,-1.9319548705002259
606,2015-08-30,-2.022392276481824
607,2015-08-31,-1.9356178406642146
608,2015-09-01,-1.9051220450769053
609,2015-09-02,-1.9135638964893924
610,2015-09-03,-1.8991632670786422
611,2015-09-04,-1.911163040452326
612,2015-09-05,-1.8889762112377935
613,2015-09-06,-1.942628810591675
614,2015-09-07,-2.0038079450919466
615,2015-09-08,-1.8806982786438733
616,2015-09-09,-2.0440522357319817
617,2015-09-10,-2.048403837179891
618,2015-09-11,-1.9038421582173972
619,2015-09-12,-1.9123684088079387
620,2015-09-13,-1.9096168070653914
621,2015-09-14,-1.8991113339493306
622,2015-09-15,-2.0173186064712367
623,2015-09-16,-2.0107030183026136
624,2015-09-17,-1.872610191501665
625,2015-09-18,-1.9194911015487417
626,2015-09-19,-1.9563511823882143
627,2015-09-20,-1.8732962087483704
628,2015-09-21,-1.7634250077079878
629,2015-09-22,-1.7624571350424407
630,2015-09-23,-1.6947881314292967
631,2015-09-24,-1.8941681393607184
632,2015-09-25,-1.867439569365202
633,2015-09-26,-1.876365780825076
634,2015-09-27,-1.8783028448582053
635,2015-09-28,-1.9506819898647139
636,2015-09-29,-1.8912513231801356
637,2015-09-30,-1.8807390060895883
638,2015-10-01,-1.8869356651773161
639,2015-10-02,-1.8891056859369233
640,2015-10-03,-1.9399558011076192
641,2015-10-04,-1.8304165157499641
642,2015-10-05,-1.9325641886424934
643,2015-10-06,-1.9230398997149678
644,2015-10-07,-1.889787858077236
645,2015-10-08,-1.8907208734689764
646,2015-10-09,-1.9472082319284516
647,2015-10-10,-1.9132940356518375
648,2015-10-11,-1.93678169740715
649,2015-10-12,-1.9484874483186234
650,2015-10-13,-1.92220080834789
651,2015-10-14,-1.9300226447270572
652,2015-10-15,-1.9107509781843488
653,2015-10-16,-1.8879493777449463
654,2015-10-17,-1.8595065830878061
655,2015-10-18,-1.900229300020181
656,2015-10-19,-1.9366875391234541
657,2015-10-20,-1.8523021936663846
658,2015-10-21,-1.842315970961868
659,2015-10-22,-1.8647778174119187
660,2015-10-23,-1.8360008859018735
661,2015-10-24,-1.8428200566298076
662,2015-10-25,-1.85188568342902
663,2015-10-26,-1.8857895133532372
664,2015-10-27,-1.8678760304512108
665,2015-10-28,-1.8074348506559412
666,2015-10-29,-1.8036493507093496
667,2015-10-30,-1.800260895616823
668,2015-10-31,-1.8687172147801823
669,2015-11-01,-1.8516710910158318
670,2015-11-02,-1.8740220286553435
671,2015-11-03,-1.8054824822237299
672,2015-11-04,-1.741502290922325
673,2015-11-05,-1.7005649863800347
674,2015-11-06,-1.7282715017620396
675,2015-11-07,-1.8191521411894442
676,2015-11-08,-1.8232357157698464
677,2015-11-09,-1.8029581975641593
678,2015-11-10,-1.792771293426792
679,2015-11-11,-1.7929645854506853
680,2015-11-12,-1.8594513720984347
681,2015-11-13,-1.852550391616714
682,2015-11-14,-1.8312470650806179
683,2015-11-15,-1.8399739102085544
684,2015-11-16,-1.8763463159277103
685,2015-11-17,-1.8627127680731574
686,2015-11-18,-1.8257138753863624
687,2015-11-19,-1.8424189758263811
688,2015-11-20,-1.8742436777914604
689,2015-11-21,-1.853768782695483
690,2015-11-22,-1.895005370919624
691,2015-11-23,-1.9719709139767796
692,2015-11-24,-1.922877318927866
693,2015-11-25,-1.939120886986433
694,2015-11-26,-1.8866079963439777
695,2015-11-27,-1.9352630506807027
696,2015-11-28,-1.8825017340433774
697,2015-11-29,-1.9341331467198524
698,2015-11-30,-1.8452971266856129
699,2015-12-01,-1.877860053292353
700,2015-12-02,-1.8741878712758362
701,2015-12-03,-1.9249523467622773
702,2015-12-04,-1.9184516992897662
703,2015-12-05,-1.8583877601752374
704,2015-12-06,-1.875115238416111
705,2015-12-07,-1.8798957952126012
706,2015-12-08,-1.836758854003579
707,2015-12-09,-1.8123968493359375
708,2015-12-10,-1.7761685715014928
709,2015-12-11,-1.8435865149266164
710,2015-12-12,-1.765814178213065
711,2015-12-13,-1.8390033865880915
712,2015-12-14,-1.785926802680414
713,2015-12-15,-1.7789539219253692
714,2015-12-16,-1.8076969791481108
715,2015-12-17,-1.8019180352904964
716,2015-12-18,-1.8373488733959011
717,2015-12-19,-1.786310547103825
718,2015-12-20,-1.8534867337261502
719,2015-12-21,-1.8266234211488184
720,2015-12-22,-1.8196998154402468
721,2015-12-23,-1.824592921708039
722,2015-12-24,-1.828992451960306
723,2015-12-25,-1.8821763652481887
724,2015-12-26,-1.8699080322382402
725,2015-12-27,-1.8606829468266084
726,2015-12-28,-1.8187448523855096
727,2015-12-29,-1.825468394720059
728,2015-12-30,-1.8577222702639287
729,2015-12-31,-1.8833261469507574
730,2016-01-01,-1.9521161072224835
731,2016-01-02,-1.886900283381062
732,2016-01-03,-1.9245076241338503
733,2016-01-04,-1.9041395086465789
734,2016-01-05,-1.8867294611292333
735,2016-01-06,-1.8716416391724053
736,2016-01-07,-1.875403212101802
737,2016-01-08,-1.8738704158588915
738,2016-01-09,-1.830250975203085
739,2016-01-10,-1.8859173750539973
740,2016-01-11,-1.874430614219067
741,2016-01-12,-1.8619428629850858
742,2016-01-13,-1.8799483601580445
743,2016-01-14,-1.8723117691958482
744,2016-01-15,-1.8777064299519755
745,2016-01-16,-1.7932862170092205
746,2016-01-17,-1.7805780948854022
747,2016-01-18,-1.8164231203128618
748,2016-01-19,-1.8355116912807068
749,2016-01-20,-1.716081166608685
750,2016-01-21,-1.7818615912213922
751,2016-01-22,-1.792120603235877
752,2016-01-23,-1.79304966848451
753,2016-01-24,-1.804837583216989
754,2016-01-25,-1.6855116361204836
755,2016-01-26,-1.7621681110657226
756,2016-01-27,-1.7898115142496756
757,2016-01-28,-1.7495221390187878
758,2016-01-29,-1.7957381145451428
759,2016-01-30,-1.769752343329924
760,2016-01-31,-1.834094215287232
761,2016-02-01,-1.7342397900258901
762,2016-02-02,-1.6687128779095848
763,2016-02-03,-1.7870225098411392
764,2016-02-04,-1.8237942773474327
765,2016-02-05,-1.8139570393834765
766,2016-02-06,-1.8074070640723239
767,2016-02-07,-1.794726063743391
768,2016-02-08,-1.8482584580249162
769,2016-02-09,-1.7875323443506799
770,2016-02-10,-1.8282428563216824
771,2016-02-11,-1.817736813829605
772,2016-02-12,-1.819423228733997
773,2016-02-13,-1.8374074242455403
774,2016-02-14,-1.814616008195308
775,2016-02-15,-1.7924147775189976
776,2016-02-16,-1.8308517515477074
777,2016-02-17,-1.7805736462541455
778,2016-02-18,-1.8179191106143466
779,2016-02-19,-1.830239546307425
780,2016-02-20,-1.7979423079858796
781,2016-02-21,-1.8011522330895873
782,2016-02-22,-1.804420354981574
783,2016-02-23,-1.7954984923756687
784,2016-02-24,-1.8124022704589287
785,2016-02-25,-1.7695572603467082
786,2016-02-26,-1.7891897658591807
787,2016-02-27,-1.7959981556250484
788,2016-02-28,-1.8012411795263374
789,2016-02-29,-1.7253509672405865
790,2016-03-01,-1.7415673249651942
791,2016-03-02,-1.7477352320720503
792,2016-03-03,-1.7559213040474342
793,2016-03-04,-1.7538724392560934
794,2016-03-05,-1.7506017914020482
795,2016-03-06,-1.7893406223452024
796,2016-03-07,-1.8597398828640275
797,2016-03-08,-1.8024109667368522
798,2016-03-09,-1.7827669799178987
799,2016-03-10,-1.8152757954680963
800,2016-03-11,-1.7987927598005706
801,2016-03-12,-1.8492684614809816
802,2016-03-13,-1.8229436615180392
803,2016-03-14,-1.8134434380776916
804,2016-03-15,-1.806679345367814
805,2016-03-16,-1.810386744214365
806,2016-03-17,-1.7464034254484557
807,2016-03-18,-1.795891872975934
808,2016-03-19,-1.8504585232589763
809,2016-03-20,-1.832239836272548
810,2016-03-21,-1.8546482137343638
811,2016-03-22,-1.8147970476224604
812,2016-03-23,-1.8669696816958394
813,2016-03-24,-1.8483036888105366
814,2016-03-25,-1.8615375272164434
815,2016-03-26,-1.8386542043868088
816,2016-03-27,-1.8780129832115557
817,2016-03-28,-1.8211318970947392
818,2016-03-29,-1.7592216187882685
819,2016-03-30,-1.7748026532503827
820,2016-03-31,-1.7939295215616176
821,2016-04-01,-1.8337810159690215
822,2016-04-02,-1.8122071521050633
823,2016-04-03,-1.837843573643173
824,2016-04-04,-1.842717039601228
825,2016-04-05,-1.832445996348258
826,2016-04-06,-1.8018389195374986
827,2016-04-07,-1.8554483802472324
828,2016-04-08,-1.8559016456365647
829,2016-04-09,-1.8458640857238169
830,2016-04-10,-1.8905170055718206
831,2016-04-11,-1.8331880647015204
832,2016-04-12,-1.7857984687906072
833,2016-04-13,-1.8164467215935942
